uuid,role_scope,district_id,district_name,honorific,first_name,last_name,standard_role,specific_title,party_name,date_elected,next_election,phone,email,website,photo_url,source_url,last_verified,slug
a5dc054e-d9f2-5cf9-ba47-2bf8f542a91d,district,Ward 1,Ward 1,,Jill,Bruce,representative,Councillor,,,,709-576-7144,jbruce@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-jill-bruce/,https://www.stjohns.ca/media/hxhajb2g/gr_ward-1-jill-bruce-portrait-b-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-jill-bruce/,2026-06-11,jill-bruce
eb11a751-2f7f-510d-bd28-f273d2287fb0,district,Ward 2,Ward 2,,Brenda,Halley,representative,Councillor,,,,709-576-8363,bhalley@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-brenda-halley/,https://www.stjohns.ca/media/ht4ae34j/gr_-ward-2-brenda-halley-portrait-web.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-brenda-halley/,2026-06-11,brenda-halley
ed5fcd52-186d-56af-a71f-241228f648b1,district,Ward 3,Ward 3,,Greg,Noseworthy,representative,Councillor,,,,709-576-8643,gnoseworthy@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-greg-noseworthy/,https://www.stjohns.ca/media/tr1p4dl2/gr_-ward-3-greg-noseworthy-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-greg-noseworthy/,2026-06-11,greg-noseworthy
c4b41dbf-e85e-5ac8-ac9d-c9e0bb1a0b01,district,Ward 4,Ward 4,,Tom,Davis,representative,Councillor,,,,709-576-8217,tdavis@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-tom-davis/,https://www.stjohns.ca/media/cn0ebbus/gr_ward-4-tom-davis-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-tom-davis/,2026-06-11,tom-davis
32e0e751-e62c-57be-838c-c4095fe0452d,district,Ward 5,Ward 5,,Donnie,Earle,representative,Councillor,,,,709-576-2332,dfearle@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-donnie-earle/,https://www.stjohns.ca/media/inbill12/gr_-ward-5-donnie-earle-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-donnie-earle/,2026-06-11,donnie-earle
c9de51a0-4800-575c-b751-aa3b62551877,role,,,,Kate,Cadigan,representative,Councillor at Large,,,,709-576-8286,kcadigan@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-kate-cadigan/,https://www.stjohns.ca/media/gbpnd2ht/gr_at-large-kate-cadigan-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-kate-cadigan/,2026-06-11,kate-cadigan
efc4697d-e52d-5b90-8de4-224392d10f99,role,,,,Lynn,Hammond,representative,Councillor at Large,,,,709-576-8219,lhammond@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-lynn-hammond/,https://www.stjohns.ca/media/amhfb2ym/gr_at-large-lynn-hammond-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-lynn-hammond/,2026-06-11,lynn-hammond
5c6a7a74-0b8c-5689-8e0c-22dd5777c269,role,,,,Sandy,Hickman,representative,Councillor at Large,,,,709-576-8045,shickman@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-sandy-hickman/,https://www.stjohns.ca/media/w5uhuqq1/gr_at-large-sandy-hickman-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-sandy-hickman/,2026-06-11,sandy-hickman
834217a3-8a0b-5def-825b-afc9c034f0df,role,,,,Nikita,Ryall,representative,Councillor at Large,,,,709-576-8243,nryall@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/councillor-nikita-ryall/,https://www.stjohns.ca/media/jvqnvzzj/gr_at-large-nakita-ryall-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/councillor-nikita-ryall/,2026-06-11,nikita-ryall
68e4659a-35b6-5a4a-bdf7-56f1fd981a3a,role,,,,Ron,Ellsworth,representative,Deputy Mayor,,,,709-576-8584,rellsworth@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/deputy-mayor-ron-ellsworth/,https://www.stjohns.ca/media/4tjfzrwn/gr_-deputy-mayor-ron-ellsworth-portrait-web-size.jpg,https://www.stjohns.ca/your-government/mayor-and-council/deputy-mayor-ron-ellsworth/,2026-06-11,ron-ellsworth
6b9314c8-8d31-52b2-bbc5-917af8deafe3,role,,,,Danny,Breen,executive,Mayor,,,,709-576-8477,mayor@stjohns.ca,https://www.stjohns.ca/your-government/mayor-and-council/mayor-danny-breen/,https://www.stjohns.ca/media/gzwpybt3/gr_-mayor-danny-breen-portrait-web-size.jpg?width=854&height=1006,https://www.stjohns.ca/en/city-hall/mayor-and-council.aspx,2026-06-11,danny-breen
